name,country,region,winery,rating,no_ratings,price,year,type
Sauvignon Blanc 2018,United States,California,Bogle,3.6,119,14.52,2018,white
Pievecroce 2018,Italy,Lugana,Costaripa,3.8,119,11.9,2018,white
Trebbiano Spoletino Trebium 2018,Italy,Umbria,Antonelli San Marco,3.8,119,14.5,2018,white
Pedra de Guix 2015,Spain,Priorat,Terroir Al Lmit Soc. Lda,3.9,119,60.0,2015,white
Vinha Dos Amores Encruzado Do Branco 2016,Portugal,Do,Casa de Santar,4.4,120,29.99,2016,white
Morillon Muschelkalk 2017,Austria,Sdsteiermark,Tement,3.9,120,14.49,2017,white
Solaz Verdejo 2018,Spain,Castilla,Osborne,3.2,120,6.21,2018,white
Pinot Grigio Alto Adige 2018,Italy,Sdtirol - Alto Adige,Franz Haas,3.9,120,15.9,2018,white
Chardonnay Le Bourgogne 2016,France,Bourgogne,Chanson,3.6,120,12.6,2016,white
Rkatsiteli 2014,Georgia,Kakheti,Mukhrani,3.7,120,8.95,2014,white
Riesling Heiligenstein 2014,Austria,Kamptal,Weingut Brndlmayer,4.0,120,22.7,2014,white
Urban.GV Grner Veltliner 2018,Austria,Kremstal,Stagrd,3.7,120,8.9,2018,white
Sauvignon Blanc 2019,South Africa,Stellenbosch,Neethlingshof Estate,3.5,121,8.4,2019,white
Arinto - Bical 2016,Portugal,Bairrada,Quinta do Ortigao,3.7,121,9.1,2016,white
Gaia & Rey Langhe 2017,Italy,Langhe,Gaja,4.5,121,184.2,2017,white
Gewurztraminer Classic 2018,France,Alsace,Bestheim,3.8,121,9.5,2018,white
Mushhle Riesling 2017,Germany,Pfalz,Von Winning,3.7,121,14.57,2017,white
Las Pizarras Chardonnay 2016,Chile,Aconcagua Costa,Errazuriz,4.2,121,64.0,2016,white
Mi Pueblo Chardonnay 2019,Chile,Central Valley,Via Maipo,3.2,121,6.5,2019,white
Mcon-Bussires Les Clos 2018,France,Mcon-Bussires,Joseph Drouhin,3.8,121,13.55,2018,white
Enkircher Steffensberg Riesling Kabinett Feinherb 2018,Germany,Mosel,Villa Huesgen,4.2,122,17.35,2018,white
Grande g 2018,Italy,Lugana,Malavasi,4.1,122,21.87,2018,white
Rheinschiefer Hallgarten Riesling Trocken 2018,Germany,Rheingau,Peter Jakob Khn,3.9,122,15.11,2018,white
Greco di Tufo 2018,Italy,Greco di Tufo,Nativ,3.8,122,8.99,2018,white
Lafa Sauvignon 2010,Italy,Sdtirol - Alto Adige,Colterenzio (Schreckbichl),4.0,122,26.27,2010,white
Reserve Spciale Chardonnay 2018,France,Pays d'Oc,Philibert du Charme,3.9,122,6.9,2018,white
Mash Pitt 2015,Austria,Neusiedlersee,Pittnauer,3.7,123,24.99,2015,white
Vieilles Vignes Ctes Catalanes Blanc 2017,France,Ctes Catalanes,Domaine du Clos des Fes,3.8,123,23.99,2017,white
Loibner Grner Veltliner Smaragd Vinothekfllung 2017,Austria,Wachau,Weingut Knoll,4.2,123,45.0,2017,white
Steinriegl Riesling 2017,Austria,Wachau,Prager,4.0,123,18.42,2017,white
GB Sauvage Riesling 2019,Germany,Rheingau,Georg Breuer,3.7,123,9.76,2019,white
Laumersheimer Kapellenberg Trocken Riesling 2018,Germany,Pfalz,Knipser,3.7,123,11.65,2018,white
The Dry Land Collection Courageous Barrel Fermented Chenin Blanc 2018,South Africa,Paarl,Perdeberg,4.1,123,11.9,2018,white
Toscana Bugia 2015,Italy,Toscana,Bibi Graetz,3.8,123,38.89,2015,white
Chardonnay Kreuth 2018,Italy,Sdtirol - Alto Adige,Terlan (Terlano),4.0,123,16.39,2018,white
rziger Wrzgarten Riesling Sptlese 2015,Germany,Mosel,Markus Molitor,4.0,123,20.95,2015,white
Kiedricher Riesling Trocken 2017,Germany,Rheingau,Robert Weil,3.9,123,17.9,2017,white
Chardonnay 2017,Chile,Central Valley,Via Maipo,3.3,123,9.9,2017,white
Mineral Riesling Trocken 2016,Germany,Nahe,Emrich-Schnleber,3.9,123,15.95,2016,white
Catarratto 2018,Italy,Terre Siciliane,Baglio di Pianetto,3.7,124,8.45,2018,white
Allnatt Vieilles Vignes Chardonnay 2018,France,Pays d'Oc,Paul Mas,4.1,124,11.25,2018,white
Chenin Blanc (Steen op Hout) 2018,South Africa,Stellenbosch,Mulderbosch,3.5,124,10.5,2018,white
Johannishof Riesling Trocken 2016,Germany,Pfalz,Knipser,3.7,124,9.39,2016,white
Molino a Vento Grillo 2018,Italy,Terre Siciliane,Tenute Orestiadi,3.6,124,5.74,2018,white
Pinot Grigio 2019,Italy,delle Venezie,Zenato,3.6,124,5.35,2019,white
Sauvignon Blanc 2018,Australia,South Australia,Oxford Landing,3.2,124,7.9,2018,white
L'Esprit de l'Horizon Blanc 2015,France,Ctes Catalanes,Domaine de l'Horizon,3.9,125,17.45,2015,white
Sons de Prades Vinyes de Milmanda 2017,Spain,Conca de Barber,Torres,3.7,125,34.99,2017,white
Chenin Blanc 2018,South Africa,Western Cape,Oude Kaap,3.2,125,3.74,2018,white
Villa Gemma Colline Teatine Bianco 2018,Italy,Colline Teatine,Masciarelli,3.6,125,10.09,2018,white
Brauneberger Juffer Riesling Kabinett 2016,Germany,Brauneberg,Schloss Lieser,3.8,125,14.5,2016,white
Ficiligno Viognier - Inzolia 2018,Italy,Terre Siciliane,Baglio di Pianetto,4.0,125,10.63,2018,white
Chardonnay (Padstal) 2017,South Africa,Coastal Region,MAN,3.4,125,7.19,2017,white
Santagostino Baglio Sora White 2018,Italy,Terre Siciliane,Firriato,3.7,125,12.4,2018,white
Chardonnay Toscana Il Marzocco 2018,Italy,Toscana,Avignonesi,3.9,126,28.18,2018,white
Pinot Bianco 2018,Italy,Sdtirol - Alto Adige,Alois Lageder,3.7,126,9.7,2018,white
Scharzhofberger Riesling Auslese 2015,Germany,Wiltingen,Egon Mller - Scharzhof,4.5,126,355.8,2015,white
Villa Angela Passerina Marche 2018,Italy,Marche,Velenosi,3.6,126,7.49,2018,white
Gewrztraminer 2016,France,Alsace,Cleebourg,3.9,126,11.89,2016,white
Halenberg Riesling GG 2016,Germany,Nahe,Emrich-Schnleber,4.3,127,44.0,2016,white
Knigsbacher lberg Riesling 2017,Germany,Pfalz,Von Winning,4.0,127,19.45,2017,white
Puiten Pinot Grigio 2017,Italy,Sdtirol - Alto Adige,Colterenzio (Schreckbichl),3.6,127,12.62,2017,white
Ried Steinriegl Sauvignon Blanc 2017,Austria,Sdsteiermark,Wohlmuth,3.9,127,22.22,2017,white
'Rosso & Bianco' Chardonnay 2016,United States,California,Francis Ford Coppola,3.7,127,17.5,2016,white
Douro Fabelhaft Branco 2018,Portugal,Douro,Niepoort,3.2,127,8.59,2018,white
Iselis Bianco 2018,Italy,Isola dei Nuraghi,Argiolas,3.9,127,11.25,2018,white
The Site Chardonnay 2015,South Africa,Robertson,De Wetshof,4.1,127,24.24,2015,white
Les Maranches Mcon-Uchizy 2015,France,Mcon-Uchizy,Les Hritiers du Comte Lafon,3.9,127,25.9,2015,white
Meio Queijo Douro Branco 2018,Portugal,Douro,Churchill's,3.6,127,8.32,2018,white
Kirchspiel Riesling GG 2012,Germany,Rheinhessen,Keller,4.6,127,179.0,2012,white
Big Easy White 2018,South Africa,Western Cape,Ernie Els,3.6,127,9.98,2018,white
Reserva Sauvignon Blanc 2018,Chile,Central Valley,Caliterra,3.5,128,6.03,2018,white
Wehlener Klosterberg Riesling Kabinett 2015,Germany,Mosel,Markus Molitor,3.8,128,15.95,2015,white
Nosiola Fontanasanta 2018,Italy,Vigneti delle Dolomiti,Foradori,3.7,128,28.07,2018,white
Tenuta Regaleali Chardonnay Vigna San Francesco 2017,Italy,Contea di Sclafani,Tasca d'Almerita,4.2,128,29.0,2017,white
Sauvignon Blanc 2019,South Africa,Western Cape,Golden Kaan,3.5,128,5.79,2019,white
Sauvignon Blanc 2017,New Zealand,Marlborough,Clos Henri Vineyard,3.7,128,22.7,2017,white
Riesling Trocken 2016,Germany,Nahe,Emrich-Schnleber,3.8,128,12.95,2016,white
Blanco 2017,Spain,Rioja,Hacienda Lpez de Haro,3.4,128,6.25,2017,white
Koonunga Hill Chardonnay 2019,Australia,South Australia,Penfolds,3.3,128,9.49,2019,white
Riesling Federspiel Himmelstiege 2018,Austria,Wachau,Domne Wachau,3.4,128,11.13,2018,white
Henry Greuzard Mcon la Roche Vineuse 2018,France,Mcon-La Roche-Vineuse,Chteau de la Greffire,4.0,129,8.72,2018,white
Chardonnay 2018,South Africa,Stellenbosch,Zonnebloem,3.3,129,7.63,2018,white
Sancerre Les Caillottes Blanc 2018,France,Sancerre,Pascal Jolivet,4.0,129,27.11,2018,white
Chenin Blanc 2019,South Africa,Western Cape,Leopards Leap,3.5,129,7.49,2019,white
Is Argiolas Vermentino di Sardegna 2019,Italy,Vermentino di Sardegna,Argiolas,3.9,129,10.7,2019,white
Danie de Wet Chardonnay 2019,South Africa,Robertson,De Wetshof,3.7,129,5.4,2019,white
1791 Sauvignon Blanc 2019,South Africa,Western Cape,Nederburg,3.7,129,6.97,2019,white
Chenin Blanc 2019,South Africa,Western Cape,Oude Kaap,3.4,129,4.5,2019,white
Riesling Classic 2018,France,Alsace,Bestheim,3.6,129,8.65,2018,white
Torricella 2017,Italy,Toscana,Ricasoli,3.8,130,14.95,2017,white
The River Garden Sauvignon Blanc 2018,South Africa,Western Cape,Lourensford,3.6,130,7.94,2018,white
Chablis 2017,France,Chablis,Domaine des Genves,3.8,130,12.43,2017,white
Les Princes Abbs Gewrztraminer Alsace 2017,France,Alsace,Domaines Schlumberger,3.9,130,15.5,2017,white
Riesling Trocken 2017,Germany,Rheinhessen,Knewitz,3.6,130,9.99,2017,white
Riesling Hochheimer Hlle Kabinett Trocken 2017,Germany,Rheingau,Knstler,3.9,130,12.89,2017,white
Sauvignon Blanc 2017,Spain,La Mancha,Costa Azul,3.2,131,5.53,2017,white
Siefersheim Porphyr Riesling 2017,Germany,Rheinhessen,Wagner-Stempel,3.8,131,19.89,2017,white
Sauvignon Blanc 2019,South Africa,Western Cape,Leopards Leap,3.5,131,7.23,2019,white
Riesling 2018,Germany,Pfalz,Schneider,3.8,131,12.0,2018,white
Ribolla Gialla 2016,Italy,Colli Orientali del Friuli,Torre Rosazza,3.7,131,14.2,2016,white
La Cala Vermentino di Sardegna 2019,Italy,Vermentino di Sardegna,Sella & Mosca,3.5,131,7.49,2019,white
Hidden Treasures NR3 Riesling - Furmint 2017,Hungary,Balaton,Moric,3.7,131,16.0,2017,white
Pur Mller-Thurgau 2018,Germany,Baden,Enderle & Moll,4.1,131,13.15,2018,white
Bourgogne Chardonnay 2017,France,Bourgogne,Laroche,3.7,132,13.58,2017,white
Novas Gran Reserva Sauvignon Blanc 2017,Chile,San Antonio Valley,Emiliana,3.5,132,10.5,2017,white
Conde de Valdemar Viura 2016,Spain,Rioja,Bodegas Valdemar,3.6,132,5.8,2016,white
Riesling Trocken 2017,Germany,Nahe,Schfer-Frhlich,3.8,132,10.63,2017,white
Loibner Burgstall Riesling Federspiel 2016,Austria,Wachau,F.X. Pichler,3.8,132,25.0,2016,white
Treu Federspiel Grner Veltliner 2018,Austria,Wachau,Weinhofmeisterei Mathias Hirtzberger,3.9,132,19.01,2018,white
Manna Schweizer 2018,Italy,Sdtirol - Alto Adige,Franz Haas,4.2,132,23.9,2018,white
Vernaccia di San Gimignano 2017,Italy,Vernaccia di San Gimignano,Castello Montato,3.7,132,10.93,2017,white
Single Estate Selected White 2014,Portugal,Alentejo,Azamor,3.9,132,12.48,2014,white
Fum Sauvignon Blanc 2018,Germany,Pfalz,Oliver Zeter,4.2,132,16.52,2018,white
Westhofener Riesling Trocken 2017,Germany,Rheinhessen,Wittmann,3.9,132,19.9,2017,white
Les Tourelles de la Cre Montagny Premier Cru 2015,France,Montagny Premier Cru,Chteau de la Cre,3.9,132,43.28,2015,white
Platin Riesling 2018,Austria,Kamptal,Jurtschitsch,3.7,133,10.63,2018,white
La Manina 2018,Italy,Sdtirol - Alto Adige,Manincor,3.7,133,11.02,2018,white
Pinot Gris 2016,United States,Russian River Valley,MacMurray,3.8,133,17.42,2016,white
The Wine Cuve Weiss 2017,Austria,Burgenland,Scheiblhofer,3.7,133,12.19,2017,white
Sharis 2019,Italy,delle Venezie,Livio Felluga,3.9,133,12.5,2019,white
Sauvignon Blanc 2019,Chile,Central Valley,Frontera,3.3,133,5.65,2019,white
Edmond Sancerre 2016,France,Sancerre,Alphonse Mellot,4.2,133,43.82,2016,white
Chardonnay delle Venezie 2018,Italy,delle Venezie,Corte Giara,3.6,133,5.85,2018,white
Aulerde Riesling GG 2015,Germany,Rheinhessen,Wittmann,4.2,134,36.95,2015,white
Charta Riesling 2018,Germany,Rheingau,Johannishof,3.9,134,11.48,2018,white
Saint Peray Version 2016,France,Saint-Pray,Francois Villard,3.9,134,20.0,2016,white
Mantele Sauvignon 2017,Italy,Sdtirol - Alto Adige,Nals Margreid,4.0,134,17.7,2017,white
Arneis Langhe Blang 2019,Italy,Langhe,Ceretto,4.1,134,16.47,2019,white
Riesling Alsace Grand Cru 'Saering' 2017,France,Alsace Grand Cru,Domaines Schlumberger,3.9,134,19.4,2017,white
Primo Bianco 2019,Italy,Vermentino di Sardegna,Mesa,3.5,134,8.49,2019,white
Hirschvergngen Grner Veltliner 2018,Austria,Kamptal,Hirsch,3.7,134,9.44,2018,white
Predicador Blanco 2017,Spain,Rioja,Bodega Contador (Benjamn Romeo),4.0,135,25.78,2017,white
rziger Wrzgarten Riesling Kabinett 2016,Germany,Mosel,Karl Erbes,3.9,135,9.0,2016,white
Vignealte Soave Classico 2018,Italy,Soave Classico,Zeni,3.8,135,6.7,2018,white
Blanco Fermentado en Barrica 2019,Spain,Rioja,Muga,3.8,135,10.62,2019,white
Rovereto Gavi 2018,Italy,Gavi,Picollo Ernesto,4.0,135,9.99,2018,white
Balbino Vermentino di Maremma Toscana 2018,Italy,Maremma Toscana,Terenzi,3.8,135,10.5,2018,white
Vermentino di Sardegna 2019,Italy,Vermentino di Sardegna,Sella & Mosca,3.4,135,6.78,2019,white
Riesling Trocken 2018,Germany,Rheingau,Schloss Vollrads,3.8,135,10.18,2018,white
Chardonnay 2018,Australia,Riverina,Richland,3.2,135,9.96,2018,white
Tutti Frutti Blanc 2018,France,Pays d'Oc,Arrogant Frog,3.9,135,5.36,2018,white
Silvaner Trocken 2016,Germany,Rheinhessen,Wittmann,3.6,136,9.09,2016,white
Vom Vulkan 2016,Germany,Nahe,Gut Hermannsberg,3.8,136,12.9,2016,white
Monte Blanco Verdejo 2011,Spain,Rueda,Monte Blanco,3.5,136,5.95,2011,white
Chardonnay 2018,Italy,Sdtirol - Alto Adige,Cantina Kaltern,3.6,136,9.9,2018,white
White Label Nik Weis Saarfeilser GG 2016,Germany,Leiwen,St. Urbans-Hof,4.3,136,27.5,2016,white
Steinriesler 2004,Austria,Wachau,Nikolaihof,4.0,136,49.0,2004,white
Geheimrat J Riesling Trocken 2015,Germany,Rheingau,Weingter Wegeler,4.0,136,26.89,2015,white
Bon Vallon Chardonnay 2019,South Africa,Robertson,De Wetshof,3.8,136,11.2,2019,white
Suade Sauvignon Blanc 2018,Italy,delle Venezie,Astoria,4.1,136,9.99,2018,white
Classic White Blend 2018,South Africa,Western Cape,Roodeberg,3.5,136,8.32,2018,white
Fonte da Serrana Branco 2018,Portugal,Alentejano,Monte da Ravasqueira,3.6,137,5.98,2018,white
Chardonnay Bourgogne 2015,France,Bourgogne,Ropiteau Freres,3.8,137,15.95,2015,white
Viognier 2016,Israel,Galilee,Yarden,3.9,137,10.5,2016,white
Xarel-lo 2018,Spain,Peneds,Segura Viudas,3.4,137,6.95,2018,white
Nussberg Wiener Gemischter Satz 2018,Austria,Wiener Gemischter Satz,Wieninger,3.9,137,21.2,2018,white
Rioja Blanco 2018,Spain,Rioja,Luis Caas,3.4,138,5.85,2018,white
Venezia Giulia Confini 2015,Italy,Venezia Giulia,Lis Neris,4.2,138,37.9,2015,white
White Lady 2018,South Africa,Stellenbosch,Warwick,4.2,138,26.9,2018,white
Fiano 2018,Italy,Puglia,Epicuro,3.5,138,10.99,2018,white
Chremisa Edition Grner Veltliner 2018,Austria,Kremstal,Winzer Krems,3.8,138,13.5,2018,white
Wachenheimer Riesling 2018,Germany,Pfalz,Dr. Brklin-Wolf,3.9,138,14.9,2018,white
Sauvignon Blanc 500 2011,Germany,Pfalz,Von Winning,4.3,139,59.0,2011,white
Single Vineyard Chardonnay 2017,South Africa,Stellenbosch,Waterford Estate,3.9,139,19.95,2017,white
Grande Rserve Sancerre Blanc 2019,France,Sancerre,Henri Bourgeois,3.9,139,29.05,2019,white
Domaine de Saint-Pierre Sancerre Blanc 2018,France,Sancerre,Domaine Pierre Prieur & Fils,3.9,139,16.0,2018,white
Petite Arvine 2017,Italy,Valle d'Aosta,Ottin - Viticulteur Encaveur,4.0,139,18.9,2017,white
Organic Viognier - Verdil 2018,Spain,Valencia,Neleman,3.5,139,6.49,2018,white
Gorgorito Verdejo 2018,Spain,Rueda,Bodegas Copaboca,3.7,139,6.88,2018,white
Ampelio Chardonnay Langhe 2016,Italy,Langhe,Fontanafredda,3.9,139,12.08,2016,white
Wiener Gemischter Satz 2014,Austria,Wiener Gemischter Satz,Wieninger,3.4,139,10.3,2014,white
Conde de Valdemar Finca Alto Cantabria 2017,Spain,Rioja,Bodegas Valdemar,3.8,139,12.99,2017,white
Goru el Blanco 2018,Spain,Jumilla,EGO,3.6,140,6.29,2018,white
Promised Land Unwooded Chardonnay 2017,Australia,South Australia,Taylors / Wakefield,3.5,140,8.83,2017,white
Zeltinger Himmelreich Riesling Kabinett 2015,Germany,Mosel,Markus Molitor,3.9,140,16.95,2015,white
Branco 2018,Portugal,Lisboa,Quinta da Espiga,3.4,140,4.95,2018,white
Le Classique Chablis 2016,France,Chablis,Pascal Bouchard,3.7,140,17.9,2016,white
Chardonnay Reserva 2018,Chile,Casablanca Valley,Casas del Bosque,3.9,140,9.95,2018,white
Marsanne 2017,France,Languedoc-Roussillon,Paul Mas,3.6,141,5.74,2017,white
21 Gables Chenin Blanc 2018,South Africa,Stellenbosch,Spier,4.3,141,19.5,2018,white
Sauvignon Blanc II 2019,Germany,Pfalz,Von Winning,3.9,141,10.5,2019,white
Emilio Primo Bianco 2018,Italy,Toscana,Terre del Marchesato,3.7,141,13.5,2018,white
Le Domaine Blanco de Guarda 2018,Spain,Castilla y Len,Abadia Retuerta,4.2,141,35.87,2018,white
Gewrztraminer 2018,Italy,Sdtirol - Alto Adige,Peter Zemmer,3.9,141,12.9,2018,white
Chardonnay (Barrel Fermented) 2017,South Africa,Breede River Valley,Bergsig Estate,3.8,142,13.75,2017,white
Douro Branco 2017,Portugal,Douro,Lavradores de Feitoria,3.5,142,4.95,2017,white
Rully Blanc 2018,France,Rully,Joseph Drouhin,3.9,143,19.02,2018,white
Chardonnay (Unwooded) 2019,South Africa,Western Cape,Leopards Leap,3.8,143,7.2,2019,white
Pinot Grigio 2018,United States,California,Gallo Family Vineyards,3.2,143,6.3,2018,white
Kiedricher Riesling Trocken 2018,Germany,Rheingau,Robert Weil,4.0,143,17.5,2018,white
Chardonnay Bourgogne 2018,France,Bourgogne,Labour-Roi,3.6,143,12.99,2018,white
Alteni di Brassica Langhe 2016,Italy,Langhe,Gaja,4.2,143,109.0,2016,white
Castello della Sala Bramto Chardonnay 2019,Italy,Umbria,Antinori,3.9,143,18.85,2019,white
Sauvignon Blanc 2017,Israel,Galilee,Gamla,3.7,143,12.81,2017,white
Les Maranches Mcon-Uchizy 2014,France,Mcon-Uchizy,Les Hritiers du Comte Lafon,3.7,143,31.18,2014,white
Sauvignon Blanc 2015,Italy,Venezia Giulia,di Lenardo,3.7,143,9.69,2015,white
Brezza Umbria Bianco 2019,Italy,Umbria,Lungarotti,4.1,143,6.13,2019,white
Riesling Smaragd Achleiten 2018,Austria,Wachau,Domne Wachau,4.2,144,26.18,2018,white
Vernaccia di San Gimignano Riserva 2012,Italy,Vernaccia di San Gimignano,Panizzi,4.0,144,19.4,2012,white
Riesling Trocken 2018,Germany,Pfalz,Heinrich Vollmer,3.4,144,5.52,2018,white
Abbazia di Rosazzo 2013,Italy,Friuli-Venezia Giulia,Livio Felluga,4.1,144,38.92,2013,white
Riesling Trocken 2018,Germany,Mosel,Dr. Loosen,3.8,144,8.5,2018,white
Schiefergestein Bockenauer Riesling Trocken 2016,Germany,Nahe,Schfer-Frhlich,3.9,145,19.11,2016,white
Essence du Cap Chardonnay 2017,South Africa,Western Cape,Fleur du Cap,3.3,145,11.02,2017,white
Pievecroce 2017,Italy,Lugana,Costaripa,3.7,145,11.9,2017,white
Pietragrande Bianco 2018,Italy,Trentino,Tenuta Margon,3.7,145,10.99,2018,white
Pecan Stream Chenin Blanc 2018,South Africa,Stellenbosch,Waterford Estate,3.7,146,9.9,2018,white
Chablis Premier Cru 'Vau de Vey' 2017,France,Chablis 1er Cru 'Vau de Vey',Jean-Marc Brocard,4.1,146,29.55,2017,white
Puligny-Montrachet 2015,France,Puligny-Montrachet,Faiveley,4.2,146,58.9,2015,white
Collio Sauvignon 2016,Italy,Collio,Schiopetto,3.9,146,17.9,2016,white
Catarratto 2017,Italy,Sicilia,Cusumano,3.4,146,6.62,2017,white
Siefersheim Porphyr Riesling 2016,Germany,Rheinhessen,Wagner-Stempel,3.8,146,20.88,2016,white
Grauburgunder 2019,Germany,Pfalz,Schneider,4.0,146,10.9,2019,white
Chteauneuf-du-Pape Blanc 2016,France,Chteauneuf-du-Pape,Domaine de Beaurenard,4.0,147,49.0,2016,white
Smillon 2015,South Africa,Franschhoek,Boekenhoutskloof,3.9,147,36.11,2015,white
Grillo Sicilia 2019,Italy,Sicilia,Feudo Arancio,3.6,147,5.75,2019,white
Sauvignon Blanc 2018,United States,Rutherford,Round Pond Estate,4.1,147,27.29,2018,white
Chardonnay Leithaberg 2013,Austria,Neusiedlersee-Hgelland,Heinrich,3.6,147,12.0,2013,white
Ruppertsberger Reiterpfad Riesling 2015,Germany,Pfalz,Von Winning,4.1,147,20.95,2015,white
Weissburgunder 2017,Italy,Sdtirol - Alto Adige,Colterenzio (Schreckbichl),3.8,147,9.21,2017,white
Chardonnay Sicilia 2017,Italy,Sicilia,Feudo Arancio,3.4,147,7.44,2017,white
Sancerre Blanc 2018,France,Sancerre,Chteau de Sancerre,4.0,148,20.36,2018,white
Sauvignon Blanc 2019,New Zealand,Marlborough,Babich,3.9,148,10.63,2019,white
Lugana 2019,Italy,Lugana,C Maiol,3.6,148,9.75,2019,white
Falanghina Irpinia Morabianca 2018,Italy,Irpinia,Mastroberardino,3.8,148,9.52,2018,white
Rioja Satinela Blanco Semidulce 2018,Spain,Rioja,Marqus de Cceres,3.7,148,6.29,2018,white
Saulheimer Riesling Kalkstein 2016,Germany,Rheinhessen,Thrle,3.9,148,12.18,2016,white
The King's Favour Sauvignon Blanc 2016,New Zealand,Marlborough,The Kings Series,4.1,148,28.4,2016,white
Chardonnay 2015,United States,Washington,Stimson Estate Cellars,3.4,148,8.99,2015,white
Brauneberger Juffer Riesling Kabinett 2018,Germany,Brauneberg,Fritz Haag,3.9,149,15.2,2018,white
Blanco 2018,Spain,Costers del Segre,La Boscana,3.8,149,8.19,2018,white
Do Reserva Branco 2018,Portugal,Do,Cabriz,3.8,149,12.3,2018,white
Trabocchetto Pecorino 2018,Italy,Colline Pescaresi,Talamonti,4.0,149,10.35,2018,white
Exultet Fiano di Avellino 2014,Italy,Fiano de Avellino,Quintodecimo,4.1,149,37.83,2014,white
Biancosesto 2013,Italy,Colli Orientali del Friuli,La Tunella,3.9,150,19.49,2013,white
Clos Mireille Blanc de Blancs 2018,France,Ctes de Provence,Domaines Ott,4.0,150,27.5,2018,white
Classic Gewrztraminer 2016,France,Alsace,Hugel,3.7,150,14.75,2016,white
Bourgogne Aligot 2016,France,Bourgogne Aligot,Olivier Leflaive,3.8,150,14.5,2016,white
Barrel Selection Chardonnay 2019,Argentina,Uco Valley,Salentein,3.9,150,12.9,2019,white
Do Colheita Seleccionada White 2019,Portugal,Do,Cabriz,3.8,150,7.27,2019,white
Coste a Preola Grillo 2018,Italy,Sicilia,Tenuta Gorghi Tondi,4.0,150,8.72,2018,white
Pansa Blanca 2016,Spain,Alella,Alta Alella,3.5,150,9.0,2016,white
Chardonnay 2018,South Africa,Durbanville,Durbanville Hills,3.5,151,18.19,2018,white
Podfuck 2016,Czech Republic,Morava,Milan Nestarec,4.0,151,28.9,2016,white
Les Chailloux Silex Pouilly-Fum 2016,France,Pouilly-Fum,Domaine Chatelain,3.8,151,14.1,2016,white
